STRIKE,DTE,MARK_IV,BID_PRICE,ASK_PRICE,QUOTE_DATE,EXPIRY_DATE,DELTA,GAMMA,VEGA,THETA,MONEYNESS,NEGOTIATED_PRICE
78000,3,0.6309271454811096,24.05143165588379,24.086395263671875,2013-03-12,2013-03-15,-0.2293944358825683,0.0051929680630564,20.3029842376709,-29.996490478515625,0.001003461495423,0.0349636077880859
82000,9,0.6270590424537659,24.40807342529297,24.41807342529297,2013-03-06,2013-03-15,-0.2414921671152115,0.0054074297659099,19.93170928955078,-26.48865509033203,0.0008740243679146,0.0100000000000015
44000,652,0.7386767864227295,27.672821044921875,29.26978874206543,2013-03-07,2014-12-19,0.5553727149963379,0.0018006232567131,17.75856590270996,-16.165449142456055,0.0017359090284772,1.596967697143555
48000,644,0.6783880591392517,27.37914657592773,29.0360050201416,2013-03-15,2014-12-19,0.5180891156196594,0.0014827344566583,17.360998153686523,-13.392707824707031,0.0016614583333333,1.6568584442138672
88000,14,0.6056885719299316,25.11001968383789,25.185413360595703,2013-03-01,2013-03-15,-0.2853253483772278,0.0065554035827517,23.3175106048584,-29.67560195922852,0.0008015909194999,0.0753936767578125
90000,3,0.6475181579589844,24.67282485961914,24.810569763183597,2013-03-12,2013-03-15,-0.3876127004623413,0.0060814102180302,25.48737525939941,-40.12495040893555,0.0008696666293666,0.1377449035644531
60000,648,0.7435827255249023,25.759265899658203,25.769265899658205,2013-03-11,2014-12-19,0.651185929775238,0.0041010179556906,17.819534301757812,-30.060306549072266,0.0012958333333333,0.0100000000000015
92000,9,0.6064783930778503,25.817161560058597,26.130664825439453,2013-03-06,2013-03-15,-0.3548831343650818,0.0064021633006632,25.27503967285156,-29.99617576599121,0.0007790217192282,0.3135032653808594
56000,287,0.7249346375465393,26.199878692626957,26.209878692626955,2013-03-08,2013-12-20,0.6766439080238342,0.0024785744026303,16.9180908203125,-18.890403747558597,0.0013607142312142,0.0100000000000015
76000,654,0.6526455283164978,24.43760681152344,24.44760681152344,2013-03-05,2014-12-19,0.0156721398234367,0.0057861753739416,10.809762954711914,-24.92229652404785,0.000942631570921,0.0100000000000015
64000,284,0.7185847163200378,25.27521514892578,25.285215148925783,2013-03-11,2013-12-20,0.6638345122337341,0.0046154032461345,18.831035614013672,-30.13524627685547,0.00121484375,0.0100000000000015
84000,646,0.6430076360702515,24.15412330627441,24.197246551513672,2013-03-13,2014-12-19,-0.3029440343379974,0.0059040421620011,25.53580093383789,-37.08632659912109,0.0009391666594047,0.0431232452392578
72000,283,0.6683467626571655,24.114408493041992,24.124408493041997,2013-03-12,2013-12-20,0.1245337352156639,0.0049015767872333,10.513532638549805,-28.440998077392575,0.0010870832867083,0.0100000000000015
80000,289,0.6268134117126465,24.40935516357422,24.41935516357422,2013-03-06,2013-12-20,-0.2416508942842483,0.0059172906912863,22.153160095214844,-26.51898956298828,0.0008958749771124,0.0100000000000015
48000,1016,0.7295922040939331,27.31509780883789,28.18044090270996,2013-03-07,2015-12-18,0.5567687749862671,0.0017786002717912,17.47756576538086,-16.130128860473633,0.0015912499427708,0.8653430938720703
52000,1008,0.6419234871864319,26.763437271118164,28.13402938842773,2013-03-15,2015-12-18,0.6500967144966125,0.0018879579147323,17.497034072875977,-13.65263843536377,0.0015336538461538,1.3705921173095703
48000,1750,0.7485918402671814,26.055923461914062,26.065923461914064,2013-03-01,2017-12-15,0.6631396412849426,0.0026932996697723,16.77405548095703,-16.338775634765625,0.0014695833524166,0.0100000000000015
52000,1739,0.6392850279808044,26.6687126159668,28.08015251159668,2013-03-12,2017-12-15,0.6671022176742554,0.0021364076528698,17.21288299560547,-12.4756441116333,0.0015051922431346,1.4114398956298828
68000,1012,0.6738013029098511,24.54580307006836,24.55580307006836,2013-03-11,2015-12-18,0.6041855812072754,0.0050161760300397,16.864580154418945,-30.43753242492676,0.0011433823529411,0.0100000000000015
60000,1745,0.689033031463623,24.789588928222656,24.799588928222654,2013-03-06,2017-12-15,0.7246090173721313,0.0056999931111931,13.454191207885742,-25.941856384277344,0.0011944999694833,0.0100000000000015
76000,1750,0.6103708148002625,24.40958023071289,24.41958023071289,2013-03-01,2017-12-15,-0.0235596112906932,0.0059430603869259,13.053394317626951,-23.47316169738769,0.0009281579067894,0.0100000000000015
84000,1018,0.6047653555870056,24.499971389770508,24.50997138977051,2013-03-05,2015-12-18,-0.218547374010086,0.0065997377969324,21.66318702697754,-30.45565223693848,0.0008528571355952,0.0100000000000015
44000,1374,0.691450297832489,27.92329978942871,30.72931480407715,2013-03-13,2016-12-16,0.5313021540641785,0.0016429153038188,17.357622146606445,-13.776805877685549,0.0017929545315909,2.806015014648437
84000,1739,0.6264040470123291,24.09088706970215,24.10088706970215,2013-03-12,2017-12-15,-0.27325639128685,0.0059412778355181,23.640268325805664,-30.002872467041016,0.0009317856743214,0.0100000000000015
92000,1745,0.6064783930778503,25.817161560058597,26.130664825439453,2013-03-06,2017-12-15,-0.3548831343650818,0.0064021633006632,25.27503967285156,-29.99617576599121,0.0007790217192282,0.3135032653808594
52000,1380,0.6971926689147949,26.75678062438965,26.96500015258789,2013-03-07,2016-12-16,0.6922816038131714,0.0023174637462943,17.361085891723633,-16.260257720947266,0.0014688461010192,0.2082195281982422
94000,7,0.631788969039917,25.36956787109375,25.37956787109375,2013-03-08,2013-03-15,-0.2892789244651794,0.0056905997917056,21.82495880126953,-26.438262939453125,0.0008106382654042,0.0100000000000015
60000,1372,0.7572860717773438,25.60283088684082,25.612830886840825,2013-03-15,2016-12-16,0.6528372764587402,0.0037203640677034,18.07575798034668,-35.621490478515625,0.0013291666666666,0.0100000000000015
88000,109,0.6019713878631592,25.166187286376957,25.176187286376955,2013-03-04,2013-06-21,-0.2948454022407532,0.0065859863534569,23.2143611907959,-29.13811492919922,0.0007986363497613,0.0100000000000015
76000,1376,0.6625427007675171,24.37486267089844,24.38486267089844,2013-03-11,2016-12-16,0.1073885858058929,0.0049752839840948,10.609917640686035,-30.237831115722656,0.0010230263157894,0.0100000000000015
88000,281,0.6456385254859924,24.28398704528809,24.457077026367188,2013-03-14,2013-12-20,-0.3395560085773468,0.005875676870346,26.358179092407227,-39.47197341918945,0.0008965909264318,0.1730899810791015
49000,42,0.7249774932861328,27.18187713623047,27.84471702575684,2013-03-08,2013-04-19,0.5461711883544922,0.0019032089039683,17.53175926208496,-16.842002868652344,0.0015551019785306,0.6628398895263672
50000,46,0.680359423160553,25.73872947692871,25.748729476928716,2013-03-04,2013-04-19,0.6925666928291321,0.0029113690834492,16.677343368530273,-15.539209365844728,0.00140559997558,0.0100000000000015
52000,36,0.6402578949928284,26.51997184753418,28.01854133605957,2013-03-14,2013-04-19,0.6695002913475037,0.002028057584539,17.143083572387695,-13.76447582244873,0.0015173077216538,1.4985694885253906
40000,470,0.74349445104599,28.47967529296875,29.97441864013672,2013-03-07,2014-06-20,0.5571004152297974,0.0016819679876789,17.81922721862793,-16.177387237548828,0.001909499931325,1.4947433471679688
54000,42,0.6988416910171509,26.44428062438965,26.45428062438965,2013-03-08,2013-04-19,0.6891632676124573,0.0024100979790091,17.856019973754883,-17.350345611572266,0.0014111110545925,0.0100000000000015
40000,644,0.6896347403526306,28.59845352172852,32.06026077270508,2013-03-15,2014-12-19,0.5203573107719421,0.0013923849910497,17.465030670166016,-13.371016502380373,0.00199375,3.4618072509765625
56000,46,0.7396884560585022,25.01629638671875,25.02629638671875,2013-03-04,2013-04-19,0.7411856651306152,0.0042305039241909,13.457271575927734,-22.61554908752441,0.0012549999781964,0.0100000000000015
40000,1376,0.7451580166816711,28.759899139404297,31.6053524017334,2013-03-11,2016-12-16,0.5186376571655273,0.0016388200456276,17.572486877441406,-16.15277671813965,0.00194375,2.8454532623291016
60000,36,0.756243109703064,25.39969253540039,25.409692535400392,2013-03-14,2013-04-19,0.6567580699920654,0.0038601765409111,17.976343154907227,-36.243900299072266,0.0013150000254333,0.0100000000000015
62000,42,0.7142520546913147,24.942100524902344,24.952100524902345,2013-03-08,2013-04-19,0.6830227375030518,0.0044287056662142,16.076534271240234,-26.13228416442871,0.0012290322088387,0.0100000000000015
64000,46,0.6454684734344482,24.70074462890625,24.71074462890625,2013-03-04,2013-04-19,0.7382529973983765,0.0065076597966253,14.849808692932127,-28.724157333374023,0.0010981249809218,0.0100000000000015
68000,36,0.6928954124450684,24.25263214111328,24.35654067993164,2013-03-14,2013-04-19,0.6266984939575195,0.0047648609615862,16.66739273071289,-38.53363037109375,0.0011602941400882,0.1039085388183593
70000,42,0.6541081070899963,24.28454971313477,24.294549713134767,2013-03-08,2013-04-19,0.6013964414596558,0.0051887752488255,17.41410255432129,-26.32679748535156,0.0010885713849714,0.0100000000000015
72000,46,0.6555582880973816,24.516345977783203,24.526345977783205,2013-03-04,2013-04-19,0.6421200037002563,0.0060221757739782,18.94918441772461,-24.31597328186035,0.0009761110941527,0.0100000000000015
76000,36,0.6820518374443054,24.00558853149414,24.024471282958984,2013-03-14,2013-04-19,0.1565632075071334,0.0047436845488846,11.564335823059082,-38.43753433227539,0.0010381579148157,0.0188827514648437
78000,42,0.6249004006385803,24.20654296875,24.21654296875,2013-03-08,2013-04-19,-0.2086842507123947,0.0053679589182138,19.72869110107422,-26.99565696716309,0.0009769230377948,0.0100000000000015
80000,46,0.6283407211303711,24.4964656829834,24.5064656829834,2013-03-04,2013-04-19,-0.2095117419958114,0.0059507996775209,21.045289993286133,-24.955699920654297,0.0008784999847374,0.0100000000000015
84000,36,0.6443650722503662,24.0141716003418,24.0241716003418,2013-03-14,2013-04-19,-0.1369994133710861,0.0057168249040842,19.270938873291016,-39.969970703125,0.0009392857324523,0.0100000000000015
86000,42,0.6301742196083069,24.54827117919922,24.55827117919922,2013-03-08,2013-04-19,-0.301480621099472,0.0059105376712977,23.44882202148437,-27.013029098510746,0.0008860464761395,0.0100000000000015
46000,98,0.6905308365821838,27.730281829833984,29.98479652404785,2013-03-15,2013-06-21,0.5180891156196594,0.0014827344566583,17.596973419189453,-13.483810424804688,0.0017336956521739,2.254514694213867
88000,46,0.6019713878631592,25.166187286376957,25.176187286376955,2013-03-04,2013-04-19,-0.2948454022407532,0.0065859863534569,23.2143611907959,-29.13811492919922,0.0007986363497613,0.0100000000000015
56000,102,0.7538366913795471,26.35883331298828,26.368833312988283,2013-03-11,2013-06-21,0.6616150736808777,0.0023247301578521,17.868152618408203,-22.151874542236328,0.0013883928571428,0.0100000000000015
92000,36,0.6501624584197998,24.97829818725586,24.98829818725586,2013-03-14,2013-04-19,-0.3865702748298645,0.0059274244122207,26.754920959472656,-39.47735977172852,0.0008576087122391,0.0100000000000015
94000,42,0.631788969039917,25.36956787109375,25.37956787109375,2013-03-08,2013-04-19,-0.2892789244651794,0.0056905997917056,21.82495880126953,-26.438262939453125,0.0008106382654042,0.0100000000000015
72000,108,0.6588793992996216,24.474815368652344,24.484815368652345,2013-03-05,2013-06-21,0.6430308818817139,0.0058632977306842,19.32665634155273,-25.333984375,0.0009949999915277,0.0100000000000015
48000,46,0.6982801556587219,26.264753341674805,26.274753341674806,2013-03-04,2013-04-19,0.6858999133110046,0.0027456411626189,16.732194900512695,-15.523468017578123,0.0014641666412291,0.0100000000000015
92000,464,0.6478508710861206,25.126712799072266,25.136712799072267,2013-03-13,2014-06-20,-0.3581157028675079,0.0058523961342871,26.43643951416016,-36.57500457763672,0.0008574999933695,0.0100000000000015
50000,64,0.6625382900238037,26.85294914245605,28.594913482666016,2013-03-14,2013-05-17,0.5388627648353577,0.001714571728371,17.134021759033203,-13.684348106384276,0.00157800003052,1.741964340209961
48000,834,0.7295922040939331,27.31509780883789,28.18044090270996,2013-03-07,2015-06-19,0.5567687749862671,0.0017786002717912,17.47756576538086,-16.130128860473633,0.0015912499427708,0.8653430938720703
52000,8,0.6971926689147949,26.75678062438965,26.96500015258789,2013-03-07,2013-03-15,0.6922816038131714,0.0023174637462943,17.361085891723633,-16.260257720947266,0.0014688461010192,0.2082195281982422
51000,70,0.7038534283638,26.87189292907715,27.042234420776367,2013-03-08,2013-05-17,0.5492334365844727,0.0021838396787643,17.694509506225586,-16.872451782226562,0.0014941175872156,0.1703414916992187
52000,826,0.6419234871864319,26.763437271118164,28.13402938842773,2013-03-15,2015-06-19,0.6500967144966125,0.0018879579147323,17.497034072875977,-13.65263843536377,0.0015336538461538,1.3705921173095703
52000,74,0.7277534604072571,25.63974952697754,25.64974952697754,2013-03-04,2013-05-17,0.6928989291191101,0.0037503796629607,15.79523468017578,-20.224853515625,0.0013515384380576,0.0100000000000015
56000,0,0.8288439512252808,26.150022506713867,26.388181686401367,2013-03-15,2013-03-15,0.6501274108886719,0.0019798683933913,18.112138748168945,-24.897878646850582,0.0014241071428571,0.2381591796875
68000,830,0.6738013029098511,24.54580307006836,24.55580307006836,2013-03-11,2015-06-19,0.6041855812072754,0.0050161760300397,16.864580154418945,-30.43753242492676,0.0011433823529411,0.0100000000000015
56000,64,0.8296074271202087,25.929445266723636,26.305694580078125,2013-03-14,2013-05-17,0.6718100309371948,0.0021286520641297,17.554750442504883,-25.075254440307617,0.0014089285986785,0.3762493133544922
58000,70,0.7260616421699524,25.72513198852539,25.735131988525392,2013-03-08,2013-05-17,0.6851059794425964,0.0025538441259413,16.486621856689453,-19.39826011657715,0.0013137930508275,0.0100000000000015
84000,836,0.6047653555870056,24.499971389770508,24.50997138977051,2013-03-05,2015-06-19,-0.218547374010086,0.0065997377969324,21.66318702697754,-30.45565223693848,0.0008528571355952,0.0100000000000015
60000,74,0.6398419737815857,24.78502655029297,24.79502655029297,2013-03-04,2013-05-17,0.7553421258926392,0.0060409842990338,14.590177536010742,-24.102783203125,0.0011713333129833,0.0100000000000015
64000,4,0.7185847163200378,25.27521514892578,25.285215148925783,2013-03-11,2013-03-15,0.6638345122337341,0.0046154032461345,18.831035614013672,-30.13524627685547,0.00121484375,0.0100000000000015
80000,107,0.6268134117126465,24.40935516357422,24.41935516357422,2013-03-06,2013-06-21,-0.2416508942842483,0.0059172906912863,22.153160095214844,-26.51898956298828,0.0008958749771124,0.0100000000000015
64000,64,0.7259549498558044,24.938308715820312,24.948308715820318,2013-03-14,2013-05-17,0.6755002737045288,0.0043865544721484,16.23930549621582,-36.71147918701172,0.0012328125238437,0.0100000000000015
66000,70,0.6722525358200073,24.887977600097656,24.897977600097654,2013-03-08,2013-05-17,0.6855826377868652,0.0049830195493996,15.868311882019045,-26.48908042907715,0.001154545408303,0.0100000000000015
68000,74,0.6667502522468567,24.610015869140625,24.620015869140627,2013-03-04,2013-05-17,0.7279506921768188,0.0060715391300618,16.588470458984375,-29.18185806274414,0.0010335293938088,0.0100000000000015
100000,476,0.6399462819099426,26.206823348999023,26.86201477050781,2013-03-01,2014-06-20,-0.3282036781311035,0.0060866582207381,24.708919525146484,-29.691282272338867,0.0007054000091599,0.6551914215087891
72000,10,0.6588793992996216,24.474815368652344,24.484815368652345,2013-03-05,2013-03-15,0.6430308818817139,0.0058632977306842,19.32665634155273,-25.333984375,0.0009949999915277,0.0100000000000015
72000,64,0.684170663356781,24.063026428222656,24.073026428222654,2013-03-14,2013-05-17,0.1250028163194656,0.0047755474224686,11.329538345336914,-38.44537353515625,0.0010958333545277,0.0100000000000015
76000,2,0.6731427311897278,24.160512924194336,24.19355010986328,2013-03-13,2013-03-15,0.1604781299829483,0.0047549051232635,10.708470344543455,-34.95632553100586,0.0010380263077631,0.0330371856689453
92000,647,0.6312675476074219,25.06292533874512,25.078311920166016,2013-03-12,2014-12-19,-0.3901458084583282,0.0059461430646479,26.25962829589844,-29.496427536010746,0.000850760833076,0.0153865814208984
74000,70,0.6471243500709534,24.22794342041016,24.23794342041016,2013-03-08,2013-05-17,0.301313042640686,0.0051025440916419,14.382895469665527,-26.189207077026367,0.0010297296884864,0.0100000000000015
76000,74,0.6102273464202881,24.48614883422852,24.49614883422852,2013-03-04,2013-05-17,0.003938065841794,0.0059450534172356,12.782547950744627,-23.9604434967041,0.0009247368260394,0.0100000000000015
92000,1009,0.6501624584197998,24.97829818725586,24.98829818725586,2013-03-14,2015-12-18,-0.3865702748298645,0.0059274244122207,26.754920959472656,-39.47735977172852,0.0008576087122391,0.0100000000000015
